147.185.132.85 - - [25/Jun/2026:00:07:47 +0000] "GET / HTTP/1.0" 401 92
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:53 +0000] "GET /api/appsettings.json HTTP/1.1" 404 148
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /api/credentials.json HTTP/1.1" 404 148
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /api/secrets.json HTTP/1.1" 404 143
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /api/keys.json HTTP/1.1" 404 142
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /api/parameters.yml HTTP/1.1" 404 147
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /api/v1/config.json HTTP/1.1" 404 148
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /api/v1/application.yml HTTP/1.1" 404 149
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /api/v2/config.json HTTP/1.1" 404 149
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /api/v2/application.yml HTTP/1.1" 404 150
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /app/config.php HTTP/1.1" 401 141
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /app/config.json HTTP/1.1" 401 143
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /app/config.yml HTTP/1.1" 401 145
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /app/settings.php HTTP/1.1" 401 142
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /app/settings.json HTTP/1.1" 401 143
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /app/database.php HTTP/1.1" 401 142
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /app/database.yml HTTP/1.1" 401 143
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /app/credentials.json HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /app/secrets.json HTTP/1.1" 401 144
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /app/application.yml HTTP/1.1" 401 146
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /app/application.properties HTTP/1.1" 401 150
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /app/parameters.yml HTTP/1.1" 401 146
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /backend/config.php HTTP/1.1" 401 147
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /backend/config.json HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /backend/config.yml HTTP/1.1" 401 149
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /backend/settings.php HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /backend/settings.py HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /backend/settings.json HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /backend/database.php HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /backend/database.yml HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /backend/credentials.json HTTP/1.1" 401 151
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /backend/secrets.json HTTP/1.1" 401 147
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /backend/application.yml HTTP/1.1" 401 150
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /backend/application.properties HTTP/1.1" 401 154
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /backend/appsettings.json HTTP/1.1" 401 151
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /backend/parameters.yml HTTP/1.1" 401 150
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /src/config.php HTTP/1.1" 401 142
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /src/config.json HTTP/1.1" 401 143
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /src/config.yml HTTP/1.1" 401 145
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /src/settings.py HTTP/1.1" 401 143
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /src/settings.json HTTP/1.1" 401 146
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /src/database.yml HTTP/1.1" 401 145
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /src/credentials.json HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /src/secrets.json HTTP/1.1" 401 142
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /src/application.yml HTTP/1.1" 401 147
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /src/application.properties HTTP/1.1" 401 151
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /server/config.json HTTP/1.1" 401 147
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /server/config.yml HTTP/1.1" 401 147
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /server/settings.json HTTP/1.1" 401 147
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /server/database.yml HTTP/1.1" 401 146
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /server/application.yml HTTP/1.1" 401 151
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /server/application.properties HTTP/1.1" 401 153
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /server/appsettings.json HTTP/1.1" 401 149
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /server/credentials.json HTTP/1.1" 401 150
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /server/secrets.json HTTP/1.1" 401 146
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /config/config.php HTTP/1.1" 401 141
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "-" 400 435
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /config/config.json HTTP/1.1" 401 143
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /config/config.yml HTTP/1.1" 401 143
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /config/settings.php HTTP/1.1" 401 144
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /config/settings.json HTTP/1.1" 401 146
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /config/database.php HTTP/1.1" 401 147
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /config/database.yml HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /config/database.json HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /config/credentials.json HTTP/1.1" 401 151
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /config/secrets.json HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /config/keys.json HTTP/1.1" 401 144
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /config/application.yml HTTP/1.1" 401 150
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /config/application.properties HTTP/1.1" 401 154
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /config/parameters.yml HTTP/1.1" 401 150
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /config/parameters.yaml HTTP/1.1" 401 150
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /config/app.php HTTP/1.1" 401 142
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /config/mail.php HTTP/1.1" 401 143
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /config/services.php HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /config/cache.php HTTP/1.1" 401 143
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /services/config.json HTTP/1.1" 401 149
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /services/config.yml HTTP/1.1" 401 149
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /services/database.yml HTTP/1.1" 401 150
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /services/secrets.json HTTP/1.1" 401 147
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /services/application.yml HTTP/1.1" 401 152
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /internal/config.json HTTP/1.1" 401 149
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /internal/config.yml HTTP/1.1" 401 146
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /internal/secrets.json HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /internal/credentials.json HTTP/1.1" 401 151
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /private/config.json HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /private/secrets.json HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /private/credentials.json HTTP/1.1" 401 151
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /deploy/config.json HTTP/1.1" 401 149
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /deploy/secrets.json HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /v1/config.json HTTP/1.1" 401 143
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /v2/config.json HTTP/1.1" 401 145
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /wp-config.php HTTP/1.1" 401 144
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /wp-config.php.bak HTTP/1.1" 401 147
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /wp-config.php.old HTTP/1.1" 401 147
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /wp-config.php~ HTTP/1.1" 401 145
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /wp-config.bak HTTP/1.1" 401 142
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /wp-config.txt HTTP/1.1" 401 141
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /local-config.php HTTP/1.1" 401 144
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /bootstrap/cache/config.php HTTP/1.1" 401 152
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /storage/logs/laravel.log HTTP/1.1" 401 149
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /app/config/parameters.yml HTTP/1.1" 401 152
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /app/config/parameters.yaml HTTP/1.1" 401 152
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /app/config/config.yml HTTP/1.1" 401 146
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /settings/production.py HTTP/1.1" 401 149
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /settings/local.py HTTP/1.1" 401 145
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /settings/base.py HTTP/1.1" 401 143
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /core/settings.py HTTP/1.1" 401 145
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /project/settings.py HTTP/1.1" 401 147
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /application/config/database.php HTTP/1.1" 401 155
35.253.254.150 - - [25/Jun/2026:12:44:54 +0000] "GET /application/config/config.php HTTP/1.1" 401 153
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /system/application/config/database.php HTTP/1.1" 401 159
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /WEB-INF/web.xml HTTP/1.1" 401 -
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /WEB-INF/context.xml HTTP/1.1" 401 -
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /WEB-INF/classes/application.properties HTTP/1.1" 401 -
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /META-INF/context.xml HTTP/1.1" 401 -
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /.idea/dataSources.xml HTTP/1.1" 401 149
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /.idea/dataSources.local.xml HTTP/1.1" 401 153
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /.idea/workspace.xml HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /.idea/WebServers.xml HTTP/1.1" 401 149
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /.idea/deployment.xml HTTP/1.1" 401 146
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /.vscode/sftp.json HTTP/1.1" 401 144
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /.vscode/settings.json HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /.vscode/launch.json HTTP/1.1" 401 146
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /.vscode/tasks.json HTTP/1.1" 401 145
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /.gitlab-ci.yml HTTP/1.1" 401 142
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /.travis.yml HTTP/1.1" 401 140
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /.circleci/config.yml HTTP/1.1" 401 149
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /.github/workflows/deploy.yml HTTP/1.1" 401 155
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /.github/workflows/main.yml HTTP/1.1" 401 153
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /.github/workflows/production.yml HTTP/1.1" 401 157
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /.github/workflows/ci.yml HTTP/1.1" 401 152
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /Jenkinsfile HTTP/1.1" 401 141
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /jenkins/Jenkinsfile HTTP/1.1" 401 145
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /.drone.yml HTTP/1.1" 401 139
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /.drone.yaml HTTP/1.1" 401 140
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /bitbucket-pipelines.yml HTTP/1.1" 401 151
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /azure-pipelines.yml HTTP/1.1" 401 147
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /.buildkite/pipeline.yml HTTP/1.1" 401 151
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /debug.log HTTP/1.1" 401 139
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /error.log HTTP/1.1" 401 136
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /app.log HTTP/1.1" 401 137
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /application.log HTTP/1.1" 401 142
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /laravel.log HTTP/1.1" 401 142
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /access.log HTTP/1.1" 401 139
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /server.log HTTP/1.1" 401 139
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /trace.log HTTP/1.1" 401 138
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /logs/debug.log HTTP/1.1" 401 141
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /logs/error.log HTTP/1.1" 401 141
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /logs/app.log HTTP/1.1" 401 139
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /logs/application.log HTTP/1.1" 401 147
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /log/debug.log HTTP/1.1" 401 141
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /log/error.log HTTP/1.1" 401 141
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /.htpasswd HTTP/1.1" 401 138
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /.htaccess HTTP/1.1" 401 138
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /web.config HTTP/1.1" 401 140
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /nginx.conf HTTP/1.1" 401 140
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /nginx.config HTTP/1.1" 401 141
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /server.xml HTTP/1.1" 401 139
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /.gitconfig HTTP/1.1" 401 139
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /.netrc HTTP/1.1" 401 137
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /.npmrc HTTP/1.1" 401 136
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /.pypirc HTTP/1.1" 401 137
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /.bash_history HTTP/1.1" 401 142
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /.ssh/id_rsa HTTP/1.1" 401 139
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /.ssh/authorized_keys HTTP/1.1" 401 142
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /id_rsa HTTP/1.1" 401 136
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /private.key HTTP/1.1" 401 140
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /private_key.pem HTTP/1.1" 401 145
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /server.key HTTP/1.1" 401 140
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /server.pem HTTP/1.1" 401 138
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /sendgrid.js HTTP/1.1" 401 139
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /sendgrid.min.js HTTP/1.1" 401 142
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /sendgrid.config.js HTTP/1.1" 401 147
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /sendgrid-config.js HTTP/1.1" 401 147
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /src/sendgrid.js HTTP/1.1" 401 143
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /js/sendgrid.js HTTP/1.1" 401 142
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /assets/js/sendgrid.js HTTP/1.1" 401 147
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /public/js/sendgrid.js HTTP/1.1" 401 149
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /static/js/sendgrid.js HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /config/sendgrid.js HTTP/1.1" 401 147
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /backend/sendgrid.js HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /mailer/sendgrid.js HTTP/1.1" 401 144
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /sendgrid.py HTTP/1.1" 401 140
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /sendgrid_helper.py HTTP/1.1" 401 147
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /sendgrid_config.py HTTP/1.1" 401 147
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /src/sendgrid.py HTTP/1.1" 401 143
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /config/sendgrid.py HTTP/1.1" 401 147
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /backend/sendgrid.py HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /mailer/sendgrid.py HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /app/sendgrid.py HTTP/1.1" 401 142
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /email/sendgrid.py HTTP/1.1" 401 146
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /mail/sendgrid.py HTTP/1.1" 401 146
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /sendgrid.json HTTP/1.1" 401 141
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /sendgrid.config.json HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /sendgrid-config.json HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /config/sendgrid.json HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /sendgrid.yml HTTP/1.1" 401 141
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /sendgrid.yaml HTTP/1.1" 401 142
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /config/sendgrid.yml HTTP/1.1" 401 148
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /sendgrid.php HTTP/1.1" 401 139
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /mailer/sendgrid.php HTTP/1.1" 401 146
35.253.254.150 - - [25/Jun/2026:12:44:55 +0000] "GET /config/sendgrid.php HTTP/1.1" 401 146
138.84.53.48 - - [25/Jun/2026:12:46:18 +0000] "GET /manager/html HTTP/1.1" 401 140
138.84.53.48 - - [25/Jun/2026:12:50:39 +0000] "GET /manager/html HTTP/1.1" 401 141
138.84.53.48 - - [25/Jun/2026:12:52:37 +0000] "GET /manager/html HTTP/1.1" 401 140
138.84.53.48 - - [25/Jun/2026:12:56:57 +0000] "GET /manager/html HTTP/1.1" 401 140
138.84.53.48 - - [25/Jun/2026:12:58:55 +0000] "GET /manager/html HTTP/1.1" 401 140
138.84.53.48 - - [25/Jun/2026:13:03:16 +0000] "GET /manager/html HTTP/1.1" 401 140
138.84.53.48 - - [25/Jun/2026:13:05:14 +0000] "GET /manager/html HTTP/1.1" 401 141
138.84.53.48 - - [25/Jun/2026:13:09:34 +0000] "GET /manager/html HTTP/1.1" 401 141
45.198.224.5 - - [25/Jun/2026:13:11:31 +0000] "GET /login HTTP/1.1" 500 145
138.84.53.48 - - [25/Jun/2026:13:11:33 +0000] "GET /manager/html HTTP/1.1" 401 139
138.84.53.48 - - [25/Jun/2026:13:15:53 +0000] "GET /manager/html HTTP/1.1" 401 140
138.84.53.48 - - [25/Jun/2026:13:17:51 +0000] "GET /manager/html HTTP/1.1" 401 141
138.84.53.48 - - [25/Jun/2026:13:22:11 +0000] "GET /manager/html HTTP/1.1" 401 140
34.73.196.90 - - [25/Jun/2026:13:22:24 +0000] "-" 400 435
34.73.196.90 - - [25/Jun/2026:13:22:24 +0000] "-" 400 435
34.73.196.90 - - [25/Jun/2026:13:22:24 +0000] "-" 400 435
34.73.196.90 - - [25/Jun/2026:13:22:24 +0000] "-" 400 435
34.73.196.90 - - [25/Jun/2026:13:22:24 +0000] "-" 400 435
34.73.196.90 - - [25/Jun/2026:13:22:24 +0000] "-" 400 435
34.73.196.90 - - [25/Jun/2026:13:22:25 +0000] "-" 400 435
34.73.196.90 - - [25/Jun/2026:13:22:25 +0000] "-" 400 435
34.73.196.90 - - [25/Jun/2026:13:22:25 +0000] "-" 400 435
34.73.196.90 - - [25/Jun/2026:13:22:25 +0000] "-" 400 435
34.73.196.90 - - [25/Jun/2026:13:22:25 +0000] "-" 400 435
34.73.196.90 - - [25/Jun/2026:13:22:25 +0000] "-" 400 435
34.73.196.90 - - [25/Jun/2026:13:22:25 +0000] "-" 400 435
34.73.196.90 - - [25/Jun/2026:13:22:25 +0000] "-" 400 435
